period_id,christmas_period,easter_period
9995,No,No
9996,No,No
9997,No,No
9998,No,No
9999,No,No
10000,No,No
10001,No,No
10002,No,No
10003,No,No
10004,No,No
10005,No,No
10006,No,No
10007,No,No
10008,No,No
10009,No,No
10010,No,No
10011,No,No
10012,No,No
10013,No,No
10014,No,No
10015,No,No
10016,No,No
10017,No,No
10018,No,No
10019,No,No
10020,No,No
10021,No,No
10022,No,No
10023,No,No
10024,No,No
10025,No,No
10026,No,No
10027,No,No
10028,No,No
10029,No,No
10030,No,No
10031,No,No
10032,No,No
10033,No,No
10034,No,No
10035,No,No
10036,No,No
10037,No,No
10038,No,No
10039,No,No
10040,No,No
10041,No,No
10042,No,No
10043,No,No
10044,No,No
10045,No,No
10046,No,No
10047,No,No
10048,No,No
10049,No,No
10050,No,No
10051,No,No
10052,No,No
10053,No,No
10054,No,No
10055,No,No
10056,No,No
10057,No,No
10058,No,No
10059,No,No
10060,No,No
10061,No,No
10062,No,No
10063,No,No
10064,No,No
10065,No,No
10066,No,No
10067,No,No
10068,No,No
10069,No,No
10070,No,No
10071,No,No
10072,No,No
10073,No,No
10074,No,No
10075,No,No
10076,No,No
10077,No,No
10078,No,No
10079,No,No
10080,No,No
10081,No,No
10082,No,No
10083,No,No
10084,No,No
10085,No,No
10086,No,No
10087,No,No
10088,No,No
10089,No,No
10090,No,No
10091,No,No
10092,No,No
10093,No,No
10094,No,No
10095,No,No
10096,No,No
10097,No,No
10098,No,No
10099,No,No
10100,No,No
10101,No,No
10102,No,No
10103,No,No
10104,No,No
10105,No,No
10106,No,No
10107,No,No
10108,No,No
10109,No,No
10110,No,No
10111,No,No
10112,Yes,No
10113,No,No
10114,No,No
10115,No,No
10116,No,No
10117,No,No
10118,No,No
10119,No,No
10120,No,No
10121,No,No
10122,No,No
10123,No,No
10124,No,No
10125,No,No
10126,No,No
10127,No,No
10128,No,No
10129,No,No
10130,No,No
10131,No,No
10132,No,No
10133,No,No
10134,No,No
10135,No,No
10136,No,No
10137,No,No
10138,No,No
10139,No,No
10140,No,No
10141,No,No
10142,No,No
10143,No,No
10144,No,No
10145,No,No
10146,No,No
10147,No,No
10148,No,No
10149,No,No
10150,No,No
10151,No,No
10152,No,No
10153,No,No
10154,No,No
10155,No,No
10156,No,No
10157,Yes,No
10158,Yes,No
10159,Yes,No
10160,No,No
10161,No,No
10162,No,No
10163,No,No
10164,No,No
10165,No,No
10166,No,No
10167,No,No
10168,No,No
10169,No,No
10170,No,No
10171,Yes,No
10172,No,No
10173,No,No
10174,No,No
10175,No,No
10176,No,No
10177,No,No
10178,No,No
10179,No,No
10180,No,No
10181,No,No
10182,No,No
10183,No,No
10184,No,No
10185,No,No
10186,No,No
10187,No,No
10188,No,No
10189,No,No
10190,No,No
10191,No,No
10192,No,No
10193,No,No
10194,No,No
10195,No,No
10196,No,No
10197,Yes,No
10198,No,No
10199,No,No
10200,Yes,No
10201,Yes,No
10202,No,No
10203,Yes,No
10204,No,No
10205,No,No
10206,No,No
10207,No,No
10208,Yes,No
10209,No,No
10210,Yes,No
10211,No,No
10212,No,No
10213,No,No
10214,Yes,No
10215,No,No
10216,No,No
10217,No,No
10218,No,No
10219,Yes,No
10220,No,No
10221,No,No
10222,No,No
10223,No,No
10224,Yes,No
10225,Yes,No
10226,Yes,No
10227,No,No
10228,No,No
10229,No,No
10230,No,No
10231,No,No
10232,No,No
10233,No,No
10234,No,No
10235,No,No
10236,No,No
10237,No,No
10238,No,No
10239,No,No
10240,No,No
10241,No,No
10242,No,No
10243,No,No
10244,No,No
10245,No,No
10246,No,No
10247,No,No
10248,No,No
10249,No,No
10250,No,No
10251,No,No
10252,No,No
10253,No,No
10254,No,No
10255,No,No
10256,No,No
10257,No,No
10258,No,No
10259,No,No
10260,No,No
10261,No,No
10262,No,No
10263,No,No
10264,No,No
10265,No,No
10266,No,No
10267,No,No
10268,No,No
10269,No,No
10270,No,No
10271,No,No
10272,No,No
10273,No,No
10274,No,No
10275,No,No
10276,No,No
10277,No,No
10278,No,No
10279,No,No
10280,No,No
10281,No,No
10282,No,No
10283,No,No
10284,No,No
10285,No,No
10286,No,No
10287,No,No
10288,No,No
10289,No,No
10290,No,No
10291,No,No
10292,No,No
10293,No,No
10294,No,No
10295,No,No
10296,No,No
10297,No,No
10298,No,No
10299,No,No
10300,No,No
10301,No,No
10302,No,No
10303,No,No
10304,No,No
10305,No,No
10306,No,No
10307,No,No
10308,No,No
10309,No,No
10310,No,No
10311,No,No
10312,No,No
10313,No,No
10314,No,No
10315,No,No
10316,No,No
10317,No,No
10318,No,No
10319,No,No
10320,No,No
10321,No,No
10322,No,No
10323,No,No
10324,No,No
10325,No,No
10326,No,No
10327,No,No
10328,No,No
10329,No,No
10330,No,No
10331,No,No
10332,No,No
10333,No,No
10334,No,No
10335,No,No
10336,No,No
10337,No,No
10338,No,No
10339,No,No
10340,No,No
10341,No,No
10342,No,No
10343,No,No
10344,No,No
10345,No,No
10346,No,No
10347,No,No
10348,No,No
10349,No,No
10350,No,No
10351,No,No
10352,No,No
10353,No,No
10354,No,No
10355,No,No
10356,No,No
10357,No,No
10358,No,No
10359,No,No
10360,No,No
10361,No,No
10362,No,No
10363,No,No
10364,No,No
10365,No,No
10366,No,No
10367,No,No
10368,No,No
10369,No,No
10370,No,No
10371,No,No
10372,No,No
10373,No,No
10374,No,No
10375,No,No
10376,No,No
10377,No,No
10378,No,No
10379,No,No
10380,No,No
10381,No,No
10382,No,No
10383,No,No
10384,No,No
10385,No,No
10386,No,No
10387,No,No
10388,No,No
10389,No,No
10390,No,No
10391,No,No
10392,No,No
10393,No,No
10394,No,No
10395,No,No
10396,No,No
10397,No,No
10398,No,No
10399,No,No
10400,No,No
10401,No,No
10402,No,No
10403,No,No
10404,No,No
10405,No,No
10406,No,No
10407,No,Yes
10408,No,No
10409,No,No
10410,No,No
10411,No,Yes
10412,No,Yes
10413,No,No
10414,No,No
10415,No,No
10416,No,No
10417,No,Yes
10418,No,No
10419,No,No
10420,No,Yes
10421,No,Yes
10422,No,No
10423,No,No
10424,No,No
10425,No,No
10426,No,No
10427,No,No
10428,No,No
10429,No,No
10430,No,No
10431,No,No
10432,No,No
10433,No,No
10434,No,No
10435,No,No
10436,No,No
10437,No,No
10438,No,No
10439,No,No
10440,No,No
10441,No,No
10442,No,No
10443,No,No
10444,No,No
10445,No,No
10446,No,No
10447,No,No
10448,No,No
10449,No,No
10450,No,No
10451,No,No
10452,No,No
10453,No,No
10454,No,No
10455,No,No
10456,No,No
10457,No,No
10458,No,No
10459,No,No
10460,No,No
10461,No,No
10462,No,No
10463,No,No
10464,No,No
10465,No,No
10466,No,No
10467,No,No
10468,No,No
10469,No,No
10470,No,No
10471,No,No
10472,No,No
10473,No,No
10474,No,No
10475,No,No
10476,No,No
10477,No,No
10478,No,No
10479,No,No
10480,No,No
10481,No,No
10482,No,No
10483,No,No
10484,No,No
10485,No,No
10486,No,No
10487,No,No
10488,No,No
10489,No,No
10490,Yes,No
