crash_id,day_of_week,day_type
20211227,Weekday,Friday
20218003,Weekday,Friday
20212204,Weekday,Friday
20211047,Weekend,Friday
20213219,Weekend,Friday
20213180,Weekend,Monday
20212177,Weekend,Monday
20213054,Weekday,Monday
20212182,Weekday,Monday
20212022,Weekday,Monday
20211003,Weekday,Monday
20211072,Weekday,Monday
20213200,Weekday,Monday
20213038,Weekday,Monday
20211074,Weekday,Monday
20211028,Weekend,Saturday
20214052,Weekend,Saturday
20213077,Weekend,Saturday
20211115,Weekend,Saturday
20211014,Weekend,Saturday
20212165,Weekend,Saturday
20211252,Weekend,Saturday
20211104,Weekend,Saturday
20212211,Weekend,Saturday
20214063,Weekend,Sunday
20211069,Weekend,Sunday
20215099,Weekend,Sunday
20217029,Weekend,Sunday
20214032,Weekend,Sunday
20212141,Weekend,Sunday
20211096,Weekend,Sunday
20211095,Weekend,Sunday
20212089,Weekend,Sunday
20213061,Weekend,Sunday
20211142,Weekend,Sunday
20213048,Weekend,Sunday
20213033,Weekend,Sunday
20213156,Weekday,Thursday
20212188,Weekday,Thursday
20214069,Weekday,Thursday
20211158,Weekday,Thursday
20213041,Weekday,Thursday
20211144,Weekday,Thursday
20216021,Weekday,Thursday
20212018,Weekday,Thursday
20211186,Weekday,Thursday
20214053,Weekday,Thursday
20217022,Weekday,Thursday
20211216,Weekday,Thursday
20215004,Weekday,Thursday
20213105,Weekday,Tuesday
20212103,Weekday,Tuesday
20212047,Weekday,Tuesday
20215021,Weekday,Tuesday
20212064,Weekday,Tuesday
20211228,Weekday,Tuesday
20211218,Weekday,Tuesday
20215073,Weekday,Tuesday
20213173,Weekday,Tuesday
20213034,Weekday,Tuesday
20213171,Weekday,Tuesday
20215009,Weekday,Tuesday
20214073,Weekday,Tuesday
20213146,Weekday,Wednesday
20215098,Weekday,Wednesday
20213099,Weekday,Wednesday
20211162,Weekday,Wednesday
20212099,Weekday,Wednesday
20213100,Weekday,Wednesday
20212003,Weekday,Wednesday
20212107,Weekday,Wednesday
20215096,Weekday,Wednesday
20211150,Weekday,Wednesday
20215070,Weekday,Wednesday
20211259,Weekday,Wednesday
20211036,Weekday,Wednesday
20212166,Weekday,Wednesday
20212178,Weekday,Wednesday
20212020,Weekday,Wednesday
20213124,Weekday,Wednesday
20215148,Weekday,Wednesday
20211255,Weekday,Wednesday
20213125,Weekday,Wednesday
20217013,Weekday,Wednesday
20213072,Weekday,Wednesday
20214038,Weekday,Wednesday
20211134,Weekday,Wednesday
20213225,Weekday,Wednesday
20215045,Weekday,Wednesday
20211192,Weekday,Friday
20211053,Weekday,Friday
20215083,Weekday,Friday
20215011,Weekday,Friday
20215056,Weekday,Friday
20213158,Weekday,Friday
20213009,Weekday,Friday
20211129,Weekday,Friday
20213060,Weekend,Friday
20217011,Weekend,Friday
20213186,Weekend,Friday
20215053,Weekend,Friday
20213194,Weekend,Friday
20212104,Weekday,Monday
20214005,Weekday,Monday
20213209,Weekday,Monday
20213211,Weekday,Monday
20211209,Weekday,Monday
20216026,Weekend,Saturday
20213091,Weekend,Saturday
20217032,Weekend,Saturday
20212190,Weekend,Saturday
20211079,Weekend,Saturday
20211257,Weekend,Saturday
20212070,Weekend,Saturday
20213203,Weekend,Saturday
20215033,Weekend,Saturday
20211111,Weekend,Saturday
20211231,Weekend,Saturday
20212169,Weekend,Saturday
20211123,Weekend,Saturday
20217001,Weekend,Saturday
20214048,Weekend,Saturday
20211258,Weekend,Saturday
20211222,Weekend,Saturday
20211022,Weekend,Saturday
20216012,Weekend,Saturday
20215068,Weekend,Saturday
20215006,Weekend,Saturday
20211034,Weekend,Sunday
20217004,Weekend,Sunday
20215100,Weekend,Sunday
20211190,Weekend,Sunday
20215036,Weekend,Sunday
20215037,Weekend,Sunday
20213193,Weekend,Sunday
20213245,Weekend,Sunday
20214057,Weekend,Sunday
20215108,Weekend,Sunday
20214019,Weekend,Sunday
20211132,Weekday,Thursday
20212125,Weekday,Thursday
20213083,Weekday,Thursday
20215124,Weekday,Thursday
20215069,Weekday,Thursday
20212086,Weekday,Thursday
20213044,Weekday,Thursday
20212025,Weekday,Thursday
20215058,Weekday,Thursday
20211226,Weekday,Thursday
20213021,Weekday,Thursday
20216003,Weekday,Thursday
20212073,Weekday,Thursday
20212138,Weekday,Thursday
20211206,Weekday,Thursday
20212131,Weekday,Tuesday
20213223,Weekday,Tuesday
20211043,Weekday,Tuesday
20215092,Weekday,Tuesday
20214088,Weekday,Tuesday
20211195,Weekday,Tuesday
20213114,Weekday,Tuesday
20212117,Weekday,Tuesday
20215090,Weekday,Tuesday
20212207,Weekday,Wednesday
20212174,Weekday,Wednesday
20212004,Weekday,Wednesday
20211001,Weekday,Wednesday
20213152,Weekday,Friday
20212091,Weekday,Friday
20216030,Weekday,Friday
20211083,Weekday,Friday
20212037,Weekday,Friday
20212105,Weekday,Friday
20217017,Weekend,Friday
20215094,Weekend,Friday
20214080,Weekend,Friday
20216002,Weekend,Friday
20211247,Weekend,Friday
20213050,Weekend,Friday
20215050,Weekday,Monday
20213059,Weekday,Monday
20213074,Weekday,Monday
20212054,Weekday,Monday
20215115,Weekday,Monday
20214040,Weekday,Monday
20212085,Weekend,Saturday
20214093,Weekend,Saturday
20211198,Weekend,Saturday
20212094,Weekend,Saturday
20212195,Weekend,Saturday
20211007,Weekend,Saturday
20215134,Weekend,Saturday
20213055,Weekend,Saturday
20214041,Weekend,Saturday
20211005,Weekend,Saturday
20212203,Weekend,Saturday
20213089,Weekend,Saturday
20211248,Weekend,Saturday
20215093,Weekend,Saturday
20212121,Weekend,Saturday
20215003,Weekend,Saturday
20211099,Weekend,Sunday
20212163,Weekend,Sunday
20213213,Weekend,Sunday
20211188,Weekend,Sunday
20211180,Weekend,Sunday
20216023,Weekend,Sunday
20213075,Weekend,Sunday
20215136,Weekend,Sunday
20213076,Weekend,Sunday
20211016,Weekend,Sunday
20211238,Weekend,Sunday
20213168,Weekend,Sunday
20213042,Weekend,Sunday
20212040,Weekday,Thursday
20211082,Weekday,Thursday
20214083,Weekday,Thursday
20213013,Weekday,Thursday
20214042,Weekday,Thursday
20216005,Weekday,Thursday
20212065,Weekday,Thursday
20211061,Weekday,Thursday
20211067,Weekday,Thursday
20215111,Weekday,Thursday
20214065,Weekday,Thursday
20216017,Weekday,Thursday
20212101,Weekday,Thursday
20216008,Weekday,Thursday
20211137,Weekday,Thursday
20211060,Weekday,Thursday
20211033,Weekday,Thursday
20211084,Weekday,Tuesday
20215039,Weekday,Tuesday
20211117,Weekday,Tuesday
20212045,Weekday,Tuesday
20213108,Weekday,Tuesday
20214090,Weekday,Tuesday
20213234,Weekday,Tuesday
20218010,Weekday,Tuesday
20211240,Weekday,Wednesday
20211098,Weekday,Wednesday
20213220,Weekday,Wednesday
20217002,Weekday,Wednesday
20213176,Weekday,Wednesday
20211219,Weekday,Friday
20214018,Weekday,Friday
20212152,Weekday,Friday
20211071,Weekday,Friday
20214043,Weekday,Friday
20213229,Weekday,Friday
20215043,Weekday,Friday
20213236,Weekday,Friday
20212035,Weekend,Friday
20211163,Weekend,Friday
20211092,Weekend,Friday
20218005,Weekend,Monday
20213051,Weekend,Monday
20213047,Weekday,Monday
20211217,Weekday,Monday
20211149,Weekday,Monday
20211070,Weekday,Monday
20213081,Weekday,Monday
20213036,Weekday,Monday
20213233,Weekday,Monday
20212001,Weekday,Monday
20213244,Weekday,Monday
20213014,Weekday,Monday
20211035,Weekday,Monday
20213179,Weekend,Saturday
20214045,Weekend,Saturday
20212191,Weekend,Saturday
20213104,Weekend,Saturday
20213145,Weekend,Saturday
20217021,Weekend,Saturday
20212009,Weekend,Saturday
20212164,Weekend,Saturday
20212042,Weekend,Saturday
20212130,Weekend,Saturday
20213178,Weekend,Saturday
20214082,Weekend,Saturday
20213243,Weekend,Saturday
20212032,Weekend,Saturday
20214026,Weekend,Saturday
20212081,Weekend,Saturday
20213205,Weekend,Saturday
20213001,Weekend,Saturday
20212033,Weekend,Sunday
20211080,Weekend,Sunday
20215146,Weekend,Sunday
20211044,Weekend,Sunday
20215042,Weekend,Sunday
20213056,Weekend,Sunday
20212144,Weekend,Sunday
20212110,Weekend,Sunday
20215087,Weekend,Sunday
20212059,Weekend,Sunday
20213109,Weekend,Sunday
20212212,Weekend,Sunday
20213110,Weekend,Sunday
20213148,Weekend,Sunday
20214085,Weekend,Sunday
20211128,Weekend,Sunday
20214006,Weekend,Sunday
20212116,Weekday,Thursday
20212120,Weekday,Thursday
20217030,Weekday,Thursday
20212027,Weekday,Thursday
20215034,Weekday,Thursday
20212062,Weekday,Tuesday
20214009,Weekday,Tuesday
20211052,Weekday,Tuesday
20212083,Weekday,Tuesday
20215086,Weekday,Tuesday
20214087,Weekday,Tuesday
20213147,Weekday,Tuesday
20212015,Weekday,Tuesday
20211056,Weekday,Tuesday
20215027,Weekday,Tuesday
20213020,Weekday,Tuesday
20211037,Weekday,Wednesday
20214051,Weekday,Wednesday
20212183,Weekday,Wednesday
20211171,Weekday,Wednesday
20211091,Weekday,Wednesday
20215074,Weekday,Wednesday
20213189,Weekday,Wednesday
20215097,Weekday,Wednesday
20211004,Weekday,Wednesday
20211182,Weekday,Wednesday
20211065,Weekday,Wednesday
20213224,Weekday,Wednesday
20213053,Weekday,Wednesday
20214092,Weekday,Wednesday
20212139,Weekday,Wednesday
20212115,Weekday,Wednesday
20211090,Weekday,Wednesday
20213063,Weekday,Friday
20213049,Weekday,Friday
20211187,Weekday,Friday
20213043,Weekday,Friday
20211211,Weekday,Friday
20213215,Weekday,Friday
20213207,Weekday,Friday
20211122,Weekday,Friday
20214011,Weekend,Friday
20212046,Weekend,Friday
20215060,Weekend,Friday
20213167,Weekend,Friday
20215119,Weekend,Friday
20213094,Weekend,Monday
20213208,Weekday,Monday
20214094,Weekday,Monday
20213045,Weekday,Monday
20211214,Weekday,Monday
20212199,Weekday,Monday
20211153,Weekday,Monday
20213138,Weekday,Monday
20213007,Weekday,Monday
20211002,Weekend,Saturday
20212200,Weekend,Saturday
20215103,Weekend,Saturday
20211109,Weekend,Saturday
20212150,Weekend,Saturday
20212017,Weekend,Saturday
20211210,Weekend,Saturday
20215138,Weekend,Saturday
20213159,Weekend,Saturday
20214089,Weekend,Saturday
20213122,Weekend,Saturday
20212114,Weekend,Saturday
20211169,Weekend,Saturday
20212082,Weekend,Saturday
20211119,Weekend,Sunday
20213117,Weekend,Sunday
20212122,Weekend,Sunday
20211173,Weekend,Sunday
20215117,Weekend,Sunday
20211233,Weekend,Sunday
20211230,Weekend,Sunday
20211051,Weekend,Sunday
20216004,Weekend,Sunday
20211054,Weekend,Sunday
20211253,Weekend,Sunday
20212080,Weekend,Sunday
20213115,Weekend,Sunday
20213064,Weekend,Sunday
20213022,Weekend,Sunday
20212007,Weekend,Sunday
20211073,Weekend,Sunday
20214044,Weekend,Sunday
20212197,Weekday,Thursday
20215129,Weekday,Thursday
20212041,Weekday,Thursday
20213095,Weekday,Thursday
20213191,Weekday,Thursday
20211023,Weekday,Thursday
20214002,Weekday,Thursday
20212126,Weekday,Thursday
20218011,Weekday,Thursday
20212069,Weekday,Thursday
20211176,Weekday,Tuesday
20213011,Weekday,Tuesday
20212208,Weekday,Tuesday
20211141,Weekday,Tuesday
20211032,Weekday,Tuesday
20214068,Weekday,Tuesday
20211243,Weekday,Tuesday
20211143,Weekday,Tuesday
20212123,Weekday,Tuesday
20212170,Weekday,Tuesday
20215081,Weekday,Tuesday
20213172,Weekday,Wednesday
20211165,Weekday,Wednesday
20212192,Weekday,Wednesday
20213241,Weekday,Wednesday
20213240,Weekday,Wednesday
20215008,Weekday,Wednesday
20214033,Weekday,Wednesday
20214008,Weekday,Wednesday
20213037,Weekday,Wednesday
20211193,Weekday,Wednesday
20214007,Weekday,Wednesday
20217026,Weekday,Friday
20213131,Weekday,Friday
20211105,Weekday,Friday
20215158,Weekday,Friday
20214076,Weekday,Friday
20215071,Weekday,Friday
20213161,Weekday,Friday
20212193,Weekday,Friday
20211139,Weekday,Friday
20215126,Weekday,Friday
20211102,Weekday,Friday
20217005,Weekday,Friday
20211112,Weekday,Friday
20212127,Weekday,Friday
20213025,Weekday,Friday
20211046,Weekend,Friday
20214031,Weekend,Friday
20213069,Weekend,Monday
20211110,Weekend,Monday
20214035,Weekend,Monday
20211138,Weekday,Monday
20213184,Weekday,Monday
20216015,Weekday,Monday
20215080,Weekday,Monday
20212184,Weekday,Monday
20213239,Weekday,Monday
20212043,Weekday,Monday
20217027,Weekday,Monday
20215026,Weekend,Saturday
20215051,Weekend,Saturday
20215113,Weekend,Saturday
20213121,Weekend,Saturday
20212202,Weekend,Saturday
20211156,Weekend,Saturday
20212048,Weekend,Saturday
20212068,Weekend,Saturday
20213246,Weekend,Saturday
20215064,Weekend,Saturday
20214060,Weekend,Sunday
20212100,Weekend,Sunday
20213116,Weekend,Sunday
20215118,Weekend,Sunday
20211114,Weekend,Sunday
20211224,Weekend,Sunday
20213098,Weekend,Sunday
20211107,Weekend,Sunday
20211179,Weekend,Sunday
20218009,Weekend,Sunday
20211157,Weekend,Sunday
20215029,Weekend,Sunday
20213102,Weekend,Sunday
20215010,Weekend,Sunday
20215085,Weekend,Sunday
20215135,Weekend,Sunday
20212112,Weekend,Sunday
20212093,Weekend,Sunday
20211066,Weekend,Sunday
20212102,Weekend,Sunday
20214055,Weekend,Sunday
20213015,Weekday,Thursday
20215079,Weekday,Thursday
20211208,Weekday,Thursday
20213065,Weekday,Thursday
20211223,Weekday,Thursday
20211008,Weekday,Thursday
20211010,Weekday,Thursday
20215048,Weekday,Thursday
20214034,Weekday,Thursday
20215130,Weekday,Thursday
20212168,Weekday,Thursday
20215025,Weekday,Thursday
20212173,Weekday,Tuesday
20211019,Weekday,Tuesday
20215109,Weekday,Tuesday
20215031,Weekday,Tuesday
20211204,Weekday,Tuesday
20213201,Weekday,Tuesday
20215032,Weekday,Tuesday
20215112,Weekday,Wednesday
20211121,Weekday,Wednesday
20215035,Weekday,Wednesday
20213221,Weekday,Wednesday
20214064,Weekday,Wednesday
20214046,Weekday,Wednesday
20213018,Weekday,Wednesday
20212140,Weekday,Wednesday
20213198,Weekday,Wednesday
20216007,Weekday,Wednesday
20203116,Weekday,Friday
20203201,Weekday,Friday
20203050,Weekday,Friday
20201071,Weekday,Friday
20203222,Weekday,Friday
20203006,Weekday,Friday
20202059,Weekday,Friday
20203233,Weekend,Friday
20202124,Weekend,Friday
20205110,Weekend,Friday
20205108,Weekend,Friday
20206023,Weekend,Friday
20202004,Weekend,Friday
20203146,Weekend,Friday
20203134,Weekend,Friday
20204053,Weekend,Friday
20203228,Weekday,Monday
20201006,Weekday,Monday
20202109,Weekday,Monday
20203158,Weekday,Monday
20204081,Weekday,Monday
20202175,Weekday,Monday
20204074,Weekday,Monday
20203097,Weekday,Monday
20203049,Weekday,Monday
20201118,Weekday,Monday
20201202,Weekday,Monday
20203013,Weekday,Monday
20204003,Weekend,Saturday
20205095,Weekend,Saturday
20203137,Weekend,Saturday
20202130,Weekend,Saturday
20207022,Weekend,Saturday
20205128,Weekend,Saturday
20204001,Weekend,Saturday
20201212,Weekend,Saturday
20203038,Weekend,Sunday
20201166,Weekend,Sunday
20204004,Weekend,Sunday
20205127,Weekend,Sunday
20201253,Weekend,Sunday
20201205,Weekend,Sunday
20202066,Weekend,Sunday
20202061,Weekend,Sunday
20201148,Weekend,Sunday
20203105,Weekend,Sunday
20203103,Weekend,Sunday
20201100,Weekday,Thursday
20202100,Weekday,Thursday
20202127,Weekday,Thursday
20202188,Weekday,Thursday
20201033,Weekday,Thursday
20201098,Weekday,Thursday
20203159,Weekday,Thursday
20203163,Weekday,Thursday
20207017,Weekday,Thursday
20201185,Weekday,Thursday
20203063,Weekday,Tuesday
20204072,Weekday,Tuesday
20205030,Weekday,Tuesday
20203181,Weekday,Tuesday
20201116,Weekday,Tuesday
20203021,Weekday,Tuesday
20204068,Weekday,Tuesday
20203007,Weekday,Tuesday
20201059,Weekday,Tuesday
20201250,Weekday,Tuesday
20207009,Weekday,Tuesday
20201167,Weekday,Tuesday
20202160,Weekday,Wednesday
20203058,Weekday,Wednesday
20203160,Weekday,Wednesday
20201186,Weekday,Wednesday
20201201,Weekday,Wednesday
20205023,Weekday,Wednesday
20202018,Weekday,Wednesday
20203185,Weekday,Wednesday
20201093,Weekday,Wednesday
20203152,Weekday,Wednesday
20201043,Weekday,Wednesday
20207015,Weekday,Wednesday
20202016,Weekday,Wednesday
20203011,Weekday,Wednesday
20206003,Weekday,Wednesday
20205104,Weekday,Friday
20201058,Weekday,Friday
20205067,Weekday,Friday
20205077,Weekday,Friday
20203237,Weekday,Friday
20201197,Weekday,Friday
20203232,Weekend,Friday
20204020,Weekend,Friday
20201047,Weekend,Friday
20203178,Weekend,Friday
20206019,Weekend,Friday
20201065,Weekend,Friday
20205114,Weekend,Friday
20203197,Weekend,Monday
20203230,Weekend,Monday
20203164,Weekend,Monday
20203095,Weekday,Monday
20201110,Weekday,Monday
20201096,Weekday,Monday
20203015,Weekday,Monday
20201180,Weekend,Saturday
20201042,Weekend,Saturday
20201073,Weekend,Saturday
20203099,Weekend,Saturday
20201022,Weekend,Saturday
20204044,Weekend,Saturday
20202105,Weekend,Saturday
20203024,Weekend,Saturday
20203167,Weekend,Saturday
20205068,Weekend,Saturday
20201165,Weekend,Saturday
20202049,Weekend,Saturday
20204040,Weekend,Saturday
20205106,Weekend,Saturday
20207007,Weekend,Saturday
20201002,Weekend,Saturday
20202039,Weekend,Saturday
20201244,Weekend,Saturday
20207013,Weekend,Sunday
20205014,Weekend,Sunday
20201264,Weekend,Sunday
20206010,Weekend,Sunday
20201223,Weekend,Sunday
20203039,Weekend,Sunday
20201175,Weekend,Sunday
20202095,Weekend,Sunday
20203118,Weekend,Sunday
20201215,Weekend,Sunday
20201051,Weekend,Sunday
20201243,Weekend,Sunday
20203213,Weekend,Sunday
20205083,Weekend,Sunday
20204032,Weekend,Sunday
20205001,Weekend,Sunday
20204054,Weekend,Sunday
20205042,Weekend,Sunday
20203062,Weekend,Sunday
20203155,Weekend,Sunday
20202033,Weekend,Sunday
20203027,Weekday,Thursday
20204084,Weekday,Thursday
20202072,Weekday,Thursday
20202131,Weekday,Thursday
20202088,Weekday,Thursday
20205061,Weekday,Thursday
20203176,Weekday,Thursday
20204005,Weekday,Thursday
20202189,Weekday,Thursday
20204029,Weekday,Thursday
20207005,Weekday,Thursday
20204073,Weekday,Thursday
20201021,Weekday,Tuesday
20203051,Weekday,Tuesday
20202013,Weekday,Tuesday
20202097,Weekday,Tuesday
20203055,Weekday,Tuesday
20204008,Weekday,Tuesday
20205035,Weekday,Tuesday
20202133,Weekday,Tuesday
20205069,Weekday,Tuesday
20204060,Weekday,Tuesday
20202134,Weekday,Tuesday
20203172,Weekday,Tuesday
20202044,Weekday,Tuesday
20201237,Weekday,Wednesday
20201011,Weekday,Wednesday
20203014,Weekday,Wednesday
20201209,Weekday,Wednesday
20205040,Weekday,Wednesday
20204010,Weekday,Wednesday
20203083,Weekday,Friday
20205092,Weekday,Friday
20203053,Weekday,Friday
20202053,Weekday,Friday
20203220,Weekday,Friday
20203223,Weekday,Friday
20206032,Weekday,Friday
20205048,Weekday,Friday
20202082,Weekday,Friday
20202143,Weekday,Friday
20203193,Weekday,Friday
20201045,Weekday,Friday
20201106,Weekend,Friday
20207003,Weekend,Friday
20203179,Weekday,Monday
20204012,Weekday,Monday
20203205,Weekday,Monday
20203068,Weekday,Monday
20202037,Weekday,Monday
20202071,Weekday,Monday
20204066,Weekday,Monday
20202092,Weekday,Monday
20203084,Weekday,Monday
20202087,Weekend,Saturday
20201121,Weekend,Saturday
20201170,Weekend,Saturday
20205017,Weekend,Saturday
20203074,Weekend,Saturday
20202163,Weekend,Saturday
20207008,Weekend,Saturday
20201078,Weekend,Saturday
20201232,Weekend,Saturday
20203052,Weekend,Saturday
20202118,Weekend,Saturday
20204021,Weekend,Saturday
20205136,Weekend,Saturday
20202102,Weekend,Saturday
20206022,Weekend,Saturday
20203047,Weekend,Saturday
20203002,Weekend,Saturday
20202098,Weekend,Saturday
20205135,Weekend,Saturday
20203012,Weekend,Saturday
20205029,Weekend,Sunday
20205112,Weekend,Sunday
20202187,Weekend,Sunday
20201236,Weekend,Sunday
20205101,Weekend,Sunday
20203244,Weekend,Sunday
20203191,Weekend,Sunday
20203098,Weekend,Sunday
20203017,Weekend,Sunday
20203162,Weekend,Sunday
20202056,Weekend,Sunday
20205054,Weekend,Sunday
20204065,Weekday,Thursday
20201037,Weekday,Thursday
20203113,Weekday,Thursday
20203048,Weekday,Thursday
20202009,Weekday,Thursday
20205051,Weekday,Thursday
20201196,Weekday,Thursday
20201032,Weekday,Thursday
20203143,Weekday,Thursday
20201145,Weekday,Thursday
20207004,Weekday,Thursday
20202094,Weekday,Thursday
20203156,Weekday,Thursday
20204061,Weekday,Thursday
20201173,Weekday,Tuesday
20204030,Weekday,Tuesday
20201242,Weekday,Tuesday
20201217,Weekday,Tuesday
20205004,Weekday,Tuesday
20206025,Weekday,Tuesday
20203177,Weekday,Tuesday
20205100,Weekday,Tuesday
20204013,Weekday,Tuesday
20202062,Weekday,Tuesday
20202180,Weekday,Wednesday
20201247,Weekday,Wednesday
20203072,Weekday,Wednesday
20203131,Weekday,Wednesday
20205049,Weekday,Wednesday
20202190,Weekday,Wednesday
20203036,Weekday,Wednesday
20203076,Weekday,Wednesday
20201182,Weekday,Wednesday
20205102,Weekday,Wednesday
20205119,Weekday,Wednesday
20202058,Weekday,Wednesday
20201263,Weekday,Wednesday
20202123,Weekday,Wednesday
20206030,Weekday,Wednesday
20203071,Weekday,Friday
20205089,Weekday,Friday
20201114,Weekday,Friday
20201143,Weekend,Friday
20203239,Weekend,Friday
20205020,Weekend,Friday
20203032,Weekend,Friday
20203117,Weekend,Friday
20202079,Weekend,Friday
20201112,Weekend,Friday
20202170,Weekend,Monday
20202080,Weekday,Monday
