crash_id,remoteness
20173137,Inner Regional Australia
20173068,Inner Regional Australia
20175132,Major Cities of Australia
20171008,Outer Regional Australia
20175038,Major Cities of Australia
20171009,Inner Regional Australia
20175035,Major Cities of Australia
20176015,Inner Regional Australia
20171180,Inner Regional Australia
20173062,Outer Regional Australia
20173179,Major Cities of Australia
20175131,Outer Regional Australia
20171103,Outer Regional Australia
20175055,Inner Regional Australia
20172079,Inner Regional Australia
20173030,Major Cities of Australia
20174051,Outer Regional Australia
20173004,Inner Regional Australia
20172037,Major Cities of Australia
20175145,Remote Australia
20171019,Major Cities of Australia
20171237,Inner Regional Australia
20171030,Major Cities of Australia
20171088,Inner Regional Australia
20171275,Inner Regional Australia
20171010,Inner Regional Australia
20171127,Major Cities of Australia
20172073,Major Cities of Australia
20175121,Very Remote Australia
20172231,Inner Regional Australia
20173217,Inner Regional Australia
20177027,Remote Australia
20171006,Major Cities of Australia
20171024,Outer Regional Australia
20172003,Major Cities of Australia
20171100,Inner Regional Australia
20174007,Major Cities of Australia
20173120,Outer Regional Australia
20173196,Major Cities of Australia
20175107,Major Cities of Australia
20171197,Outer Regional Australia
20173048,Inner Regional Australia
20173097,Remote Australia
20176028,Outer Regional Australia
20172175,Inner Regional Australia
20171206,Outer Regional Australia
20171084,Major Cities of Australia
20173092,Outer Regional Australia
20173083,Major Cities of Australia
20173141,Major Cities of Australia
20174012,Major Cities of Australia
20174049,Major Cities of Australia
20173117,Major Cities of Australia
20171186,Major Cities of Australia
20171053,Outer Regional Australia
20173150,Inner Regional Australia
20174067,Major Cities of Australia
20171151,Inner Regional Australia
20175076,Outer Regional Australia
20174074,Major Cities of Australia
20177012,Outer Regional Australia
20171025,Major Cities of Australia
20171064,Outer Regional Australia
20177021,Outer Regional Australia
20175086,Very Remote Australia
20175022,Very Remote Australia
20177008,Very Remote Australia
20174058,Inner Regional Australia
20171315,Inner Regional Australia
20172044,Major Cities of Australia
20175033,Inner Regional Australia
201750029,Outer Regional Australia
20173200,Major Cities of Australia
20172019,Major Cities of Australia
20173140,Major Cities of Australia
20176027,Inner Regional Australia
20171248,Major Cities of Australia
20173149,Major Cities of Australia
20171020,Outer Regional Australia
20171115,Inner Regional Australia
20172194,Major Cities of Australia
20173209,Major Cities of Australia
20173228,Major Cities of Australia
20172017,Inner Regional Australia
20171257,Outer Regional Australia
20173184,Major Cities of Australia
20172128,Inner Regional Australia
20171119,Major Cities of Australia
20171139,Major Cities of Australia
20171077,Inner Regional Australia
20175088,Inner Regional Australia
20171234,Inner Regional Australia
20175130,Major Cities of Australia
20174019,Major Cities of Australia
20173204,Major Cities of Australia
20175037,Very Remote Australia
20172145,Major Cities of Australia
20177014,Outer Regional Australia
20171163,Inner Regional Australia
20174026,Inner Regional Australia
20171198,Inner Regional Australia
20171302,Major Cities of Australia
20171179,Inner Regional Australia
20173015,Remote Australia
20173197,Outer Regional Australia
20173212,Outer Regional Australia
20175059,Major Cities of Australia
20172006,Inner Regional Australia
20172215,Inner Regional Australia
20171344,Inner Regional Australia
20175019,Major Cities of Australia
20173047,Inner Regional Australia
20175008,Major Cities of Australia
20171292,Major Cities of Australia
20173114,Inner Regional Australia
20171199,Major Cities of Australia
20173019,Outer Regional Australia
20172100,Inner Regional Australia
20173181,Major Cities of Australia
20173031,Inner Regional Australia
20171022,Inner Regional Australia
20173115,Very Remote Australia
20175027,Major Cities of Australia
20171209,Outer Regional Australia
20174041,Major Cities of Australia
20177009,Outer Regional Australia
20171279,Inner Regional Australia
20172187,Outer Regional Australia
20173053,Major Cities of Australia
20173102,Outer Regional Australia
20172052,Major Cities of Australia
20171276,Major Cities of Australia
20173132,Outer Regional Australia
20175093,Inner Regional Australia
20172180,Major Cities of Australia
20172200,Major Cities of Australia
20172043,Inner Regional Australia
20172090,Inner Regional Australia
20172087,Outer Regional Australia
20173133,Outer Regional Australia
20173058,Inner Regional Australia
20176010,Outer Regional Australia
20171029,Major Cities of Australia
20175101,Outer Regional Australia
20171272,Major Cities of Australia
20171005,Inner Regional Australia
20171211,Inner Regional Australia
20172125,Major Cities of Australia
20171169,Major Cities of Australia
20171133,Major Cities of Australia
20174090,Outer Regional Australia
20173024,Inner Regional Australia
20173035,Remote Australia
20171338,Inner Regional Australia
20173121,Major Cities of Australia
20173076,Very Remote Australia
20174060,Inner Regional Australia
20172166,Inner Regional Australia
20171224,Major Cities of Australia
20173005,Major Cities of Australia
20171282,Outer Regional Australia
20171164,Inner Regional Australia
20172143,Inner Regional Australia
20174073,Inner Regional Australia
20173173,Outer Regional Australia
20173038,Major Cities of Australia
20173003,Inner Regional Australia
20172184,Inner Regional Australia
20173069,Inner Regional Australia
20171254,Outer Regional Australia
20175028,Inner Regional Australia
20175102,Major Cities of Australia
20172063,Inner Regional Australia
20171168,Outer Regional Australia
20172188,Major Cities of Australia
20172193,Outer Regional Australia
20173203,Major Cities of Australia
20175066,Major Cities of Australia
20173052,Major Cities of Australia
20171252,Outer Regional Australia
20174040,Major Cities of Australia
20172171,Major Cities of Australia
20173073,Outer Regional Australia
20172109,Major Cities of Australia
20175034,Very Remote Australia
20171250,Major Cities of Australia
20172082,Major Cities of Australia
20171086,Inner Regional Australia
20171161,Inner Regional Australia
20171047,Inner Regional Australia
20171065,Very Remote Australia
20171281,Major Cities of Australia
20174028,Major Cities of Australia
20173014,Inner Regional Australia
20174003,Major Cities of Australia
20176017,Outer Regional Australia
20173055,Major Cities of Australia
20174087,Inner Regional Australia
20171082,Outer Regional Australia
20171147,Inner Regional Australia
20171170,Inner Regional Australia
20173096,Inner Regional Australia
20171319,Major Cities of Australia
20172191,Inner Regional Australia
20171150,Remote Australia
20173152,Remote Australia
20172168,Inner Regional Australia
20171068,Outer Regional Australia
20172066,Outer Regional Australia
20173099,Major Cities of Australia
20172111,Major Cities of Australia
20174030,Major Cities of Australia
20172217,Major Cities of Australia
20173194,Major Cities of Australia
20171228,Inner Regional Australia
20174093,Inner Regional Australia
20172061,Inner Regional Australia
20171341,Outer Regional Australia
20171124,Outer Regional Australia
20174059,Inner Regional Australia
20174055,Major Cities of Australia
20171214,Inner Regional Australia
20172018,Major Cities of Australia
20173095,Very Remote Australia
20171322,Major Cities of Australia
20175100,Outer Regional Australia
20171111,Outer Regional Australia
20173008,Outer Regional Australia
20171218,Major Cities of Australia
20171181,Major Cities of Australia
20171321,Inner Regional Australia
20171078,Major Cities of Australia
20172201,Inner Regional Australia
20175141,Outer Regional Australia
20175094,Major Cities of Australia
20173160,Outer Regional Australia
20174013,Major Cities of Australia
20173049,Major Cities of Australia
20172211,Inner Regional Australia
20171183,Inner Regional Australia
20171346,Major Cities of Australia
20172139,Major Cities of Australia
20175138,Major Cities of Australia
20171034,Major Cities of Australia
20171012,Inner Regional Australia
20174085,Outer Regional Australia
20171067,Inner Regional Australia
20171247,Inner Regional Australia
20175047,Major Cities of Australia
20176009,Outer Regional Australia
20171316,Inner Regional Australia
20173104,Major Cities of Australia
20172223,Outer Regional Australia
20172181,Major Cities of Australia
20174072,Inner Regional Australia
20174048,Major Cities of Australia
20171337,Major Cities of Australia
20171093,Major Cities of Australia
20173142,Inner Regional Australia
20172025,Inner Regional Australia
20175057,Outer Regional Australia
20172083,Inner Regional Australia
20172123,Inner Regional Australia
20174050,Major Cities of Australia
20175041,Remote Australia
20171142,Remote Australia
20171134,Outer Regional Australia
20174057,Major Cities of Australia
20171040,Outer Regional Australia
20171213,Major Cities of Australia
20171216,Major Cities of Australia
20172040,Major Cities of Australia
20171298,Major Cities of Australia
20174014,Inner Regional Australia
20172070,Major Cities of Australia
20171335,Outer Regional Australia
20173199,Outer Regional Australia
20174064,Major Cities of Australia
20171307,Inner Regional Australia
20175016,Major Cities of Australia
20171230,Major Cities of Australia
20172182,Major Cities of Australia
20172185,Major Cities of Australia
20172121,Outer Regional Australia
20172005,Major Cities of Australia
20174066,Inner Regional Australia
20176024,Outer Regional Australia
20171229,Inner Regional Australia
20171071,Inner Regional Australia
20172126,Major Cities of Australia
20172238,Major Cities of Australia
20173093,Inner Regional Australia
20171219,Major Cities of Australia
20174043,Inner Regional Australia
20171289,Inner Regional Australia
20173146,Major Cities of Australia
20175133,Major Cities of Australia
20171318,Major Cities of Australia
20172144,Inner Regional Australia
20175015,Outer Regional Australia
20172233,Inner Regional Australia
20174076,Major Cities of Australia
20173084,Major Cities of Australia
20176007,Inner Regional Australia
20171087,Major Cities of Australia
20171171,Inner Regional Australia
20171144,Outer Regional Australia
20173220,Outer Regional Australia
20171227,Major Cities of Australia
20172212,Outer Regional Australia
20175127,Inner Regional Australia
20171090,Outer Regional Australia
20171157,Major Cities of Australia
20173174,Outer Regional Australia
20177006,Outer Regional Australia
20173180,Inner Regional Australia
20174037,Inner Regional Australia
20171041,Inner Regional Australia
20177023,Very Remote Australia
20173089,Remote Australia
20171001,Outer Regional Australia
20171085,Inner Regional Australia
20171113,Remote Australia
20173070,Inner Regional Australia
20172222,Major Cities of Australia
20175009,Major Cities of Australia
20173043,Inner Regional Australia
20177019,Remote Australia
20171350,Inner Regional Australia
20172113,Major Cities of Australia
20174015,Inner Regional Australia
20173144,Remote Australia
20172106,Inner Regional Australia
20171314,Major Cities of Australia
20173165,Major Cities of Australia
20172216,Major Cities of Australia
20175074,Inner Regional Australia
20171125,Outer Regional Australia
20173207,Inner Regional Australia
20172189,Major Cities of Australia
20172186,Inner Regional Australia
20171333,Major Cities of Australia
20171148,Major Cities of Australia
20173079,Major Cities of Australia
20174004,Inner Regional Australia
20172084,Major Cities of Australia
20173037,Major Cities of Australia
20171110,Outer Regional Australia
20171132,Inner Regional Australia
20175031,Major Cities of Australia
20172207,Major Cities of Australia
20171173,Major Cities of Australia
20173045,Major Cities of Australia
20171056,Major Cities of Australia
20174005,Major Cities of Australia
20175081,Outer Regional Australia
20171239,Major Cities of Australia
20173153,Inner Regional Australia
20173154,Inner Regional Australia
20171050,Major Cities of Australia
20171245,Major Cities of Australia
20171189,Major Cities of Australia
20172049,Inner Regional Australia
20172122,Major Cities of Australia
20174075,Major Cities of Australia
20172010,Inner Regional Australia
20173017,Very Remote Australia
20171037,Inner Regional Australia
20171145,Outer Regional Australia
20175104,Inner Regional Australia
20174027,Inner Regional Australia
20171060,Major Cities of Australia
20171294,Inner Regional Australia
20175113,Remote Australia
20173110,Outer Regional Australia
20173126,Major Cities of Australia
20176029,Outer Regional Australia
20171297,Major Cities of Australia
20173056,Major Cities of Australia
20177010,Outer Regional Australia
20171039,Major Cities of Australia
20172014,Major Cities of Australia
20175011,Very Remote Australia
20172009,Inner Regional Australia
20173185,Major Cities of Australia
20172065,Inner Regional Australia
20175147,Major Cities of Australia
20174002,Outer Regional Australia
20174025,Major Cities of Australia
20174009,Inner Regional Australia
20175111,Outer Regional Australia
20171109,Outer Regional Australia
20175006,Outer Regional Australia
20173016,Remote Australia
20171310,Inner Regional Australia
20173129,Major Cities of Australia
20173041,Outer Regional Australia
20173090,Major Cities of Australia
20171184,Inner Regional Australia
20173023,Outer Regional Australia
20171269,Major Cities of Australia
20173012,Inner Regional Australia
20175063,Major Cities of Australia
20171051,Outer Regional Australia
20173113,Inner Regional Australia
20171253,Major Cities of Australia
20174018,Major Cities of Australia
20173026,Outer Regional Australia
20174082,Major Cities of Australia
20171007,Inner Regional Australia
20173009,Major Cities of Australia
20171296,Inner Regional Australia
20172232,Major Cities of Australia
20173085,Outer Regional Australia
20173119,Major Cities of Australia
20171226,Major Cities of Australia
20176014,Inner Regional Australia
20172007,Major Cities of Australia
20171305,Outer Regional Australia
20171286,Outer Regional Australia
20171342,Outer Regional Australia
20177003,Remote Australia
20171328,Inner Regional Australia
20172024,Inner Regional Australia
20171149,Outer Regional Australia
20176026,Inner Regional Australia
20172071,Major Cities of Australia
20174020,Major Cities of Australia
20173116,Major Cities of Australia
20174010,Outer Regional Australia
20171202,Major Cities of Australia
20171200,Major Cities of Australia
20175091,Outer Regional Australia
20176016,Inner Regional Australia
20171246,Outer Regional Australia
20175061,Very Remote Australia
20171244,Inner Regional Australia
20171063,Inner Regional Australia
20172133,Inner Regional Australia
20173138,Outer Regional Australia
20172127,Inner Regional Australia
20173065,Major Cities of Australia
20176022,Inner Regional Australia
20177011,Very Remote Australia
20172176,Inner Regional Australia
20173195,Remote Australia
20175143,Major Cities of Australia
20171158,Major Cities of Australia
20171117,Inner Regional Australia
20174024,Major Cities of Australia
20173183,Major Cities of Australia
20173081,Major Cities of Australia
20172094,Major Cities of Australia
20171143,Inner Regional Australia
20171070,Inner Regional Australia
20173082,Major Cities of Australia
20171235,Major Cities of Australia
20172050,Inner Regional Australia
20171262,Inner Regional Australia
20172078,Major Cities of Australia
20173100,Inner Regional Australia
20171017,Major Cities of Australia
20173226,Inner Regional Australia
20177002,Outer Regional Australia
20172042,Major Cities of Australia
20171345,Inner Regional Australia
20177025,Outer Regional Australia
20171118,Outer Regional Australia
20171166,Major Cities of Australia
20175152,Remote Australia
20172155,Major Cities of Australia
20172074,Major Cities of Australia
20171240,Outer Regional Australia
20173125,Major Cities of Australia
20176003,Outer Regional Australia
20173172,Major Cities of Australia
20172199,Inner Regional Australia
20171054,Outer Regional Australia
20171196,Outer Regional Australia
20175060,Outer Regional Australia
20172081,Inner Regional Australia
20173078,Inner Regional Australia
20172196,Outer Regional Australia
20172051,Inner Regional Australia
20172141,Inner Regional Australia
20173021,Major Cities of Australia
20172237,Major Cities of Australia
20172148,Inner Regional Australia
20175110,Outer Regional Australia
20173163,Major Cities of Australia
20173027,Major Cities of Australia
20171162,Outer Regional Australia
20173158,Outer Regional Australia
20171194,Major Cities of Australia
20171057,Outer Regional Australia
20171106,Outer Regional Australia
20176004,Inner Regional Australia
20172206,Major Cities of Australia
20173029,Inner Regional Australia
20171081,Outer Regional Australia
20171128,Major Cities of Australia
20173098,Major Cities of Australia
20171094,Major Cities of Australia
20171221,Outer Regional Australia
20172095,Major Cities of Australia
20174033,Outer Regional Australia
20171101,Inner Regional Australia
20173189,Outer Regional Australia
20174063,Major Cities of Australia
20172197,Inner Regional Australia
20173219,Inner Regional Australia
20176018,Inner Regional Australia
20172118,Major Cities of Australia
20171332,Inner Regional Australia
20173074,Inner Regional Australia
20171308,Major Cities of Australia
20173156,Remote Australia
20171129,Major Cities of Australia
20172153,Major Cities of Australia
20173108,Inner Regional Australia
20171220,Major Cities of Australia
20173066,Outer Regional Australia
20174054,Outer Regional Australia
20171267,Inner Regional Australia
20172202,Major Cities of Australia
20171174,Major Cities of Australia
20173077,Outer Regional Australia
20172208,Outer Regional Australia
20173178,Inner Regional Australia
20173177,Outer Regional Australia
20176033,Inner Regional Australia
20172158,Inner Regional Australia
20171177,Major Cities of Australia
20174008,Remote Australia
20173210,Major Cities of Australia
20171284,Inner Regional Australia
20173006,Major Cities of Australia
20171140,Major Cities of Australia
20171155,Major Cities of Australia
20171233,Inner Regional Australia
20171268,Inner Regional Australia
20173201,Inner Regional Australia
20171295,Outer Regional Australia
20171201,Major Cities of Australia
20171137,Inner Regional Australia
20178004,Major Cities of Australia
20174017,Outer Regional Australia
20173208,Outer Regional Australia
20173223,Major Cities of Australia
20171172,Major Cities of Australia
20172129,Major Cities of Australia
20175099,Inner Regional Australia
20173044,Outer Regional Australia
20175096,Major Cities of Australia
20172115,Major Cities of Australia
20173155,Outer Regional Australia
20172091,Major Cities of Australia
20172072,Major Cities of Australia
20172033,Inner Regional Australia
20172031,Outer Regional Australia
20175080,Major Cities of Australia
20175005,Inner Regional Australia
20172213,Major Cities of Australia
20172165,Major Cities of Australia
20172038,Inner Regional Australia
20172135,Inner Regional Australia
20175071,Outer Regional Australia
20173147,Outer Regional Australia
20171002,Major Cities of Australia
20174016,Major Cities of Australia
20173135,Inner Regional Australia
20172105,Outer Regional Australia
20175049,Major Cities of Australia
20175069,Major Cities of Australia
20171126,Inner Regional Australia
20172130,Inner Regional Australia
20177005,Remote Australia
20171167,Outer Regional Australia
20175116,Outer Regional Australia
20171222,Very Remote Australia
20171016,Inner Regional Australia
20171059,Inner Regional Australia
20172178,Inner Regional Australia
20171270,Major Cities of Australia
20175025,Outer Regional Australia
20171027,Major Cities of Australia
20175114,Major Cities of Australia
20175092,Inner Regional Australia
20175136,Major Cities of Australia
20173046,Major Cities of Australia
20173227,Major Cities of Australia
20171095,Inner Regional Australia
20175085,Remote Australia
20177022,Very Remote Australia
20172192,Inner Regional Australia
20171036,Outer Regional Australia
20173205,Inner Regional Australia
20173034,Inner Regional Australia
20171076,Outer Regional Australia
20172029,Inner Regional Australia
20172209,Outer Regional Australia
20176025,Inner Regional Australia
20172086,Inner Regional Australia
20172150,Inner Regional Australia
20171263,Inner Regional Australia
20171285,Inner Regional Australia
20175108,Major Cities of Australia
20171102,Outer Regional Australia
20177026,Outer Regional Australia
20171290,Inner Regional Australia
20173002,Major Cities of Australia
20175135,Major Cities of Australia
20172085,Inner Regional Australia
20172032,Inner Regional Australia
20171325,Inner Regional Australia
20171045,Outer Regional Australia
20172075,Major Cities of Australia
20171021,Inner Regional Australia
20175030,Inner Regional Australia
20174080,Outer Regional Australia
20174029,Inner Regional Australia
20172227,Outer Regional Australia
20172159,Major Cities of Australia
20172096,Major Cities of Australia
20171260,Inner Regional Australia
20171300,Major Cities of Australia
20173025,Remote Australia
20174077,Inner Regional Australia
20174047,Inner Regional Australia
20171004,Outer Regional Australia
20171265,Major Cities of Australia
20171075,Major Cities of Australia
20171258,Outer Regional Australia
20171031,Outer Regional Australia
20173057,Outer Regional Australia
20171255,Major Cities of Australia
20172058,Remote Australia
20174036,Remote Australia
20171014,Major Cities of Australia
20172016,Inner Regional Australia
20171304,Outer Regional Australia
20172117,Inner Regional Australia
20174044,Outer Regional Australia
20175103,Outer Regional Australia
20172062,Outer Regional Australia
20172219,Major Cities of Australia
20171098,Inner Regional Australia
20178001,Inner Regional Australia
20172119,Major Cities of Australia
20171023,Major Cities of Australia
20172228,Inner Regional Australia
20171238,Inner Regional Australia
20175120,Major Cities of Australia
20173112,Outer Regional Australia
20175125,Outer Regional Australia
20172152,Major Cities of Australia
20173221,Inner Regional Australia
20171231,Inner Regional Australia
20172164,Inner Regional Australia
20172221,Major Cities of Australia
20174089,Major Cities of Australia
20177017,Outer Regional Australia
20173136,Inner Regional Australia
20171044,Major Cities of Australia
20173001,Outer Regional Australia
20173164,Outer Regional Australia
20175105,Outer Regional Australia
20171187,Inner Regional Australia
20171092,Inner Regional Australia
20173192,Outer Regional Australia
20172240,Major Cities of Australia
20173167,Major Cities of Australia
20174092,Major Cities of Australia
20173187,Major Cities of Australia
20172035,Inner Regional Australia
20174011,Outer Regional Australia
20172177,Inner Regional Australia
20173168,Inner Regional Australia
20171329,Inner Regional Australia
20172205,Outer Regional Australia
20171259,Outer Regional Australia
20176020,Remote Australia
20171104,Outer Regional Australia
20171299,Major Cities of Australia
20172110,Inner Regional Australia
20172210,Outer Regional Australia
20173111,Inner Regional Australia
20171205,Major Cities of Australia
20171241,Inner Regional Australia
20175042,Inner Regional Australia
20173033,Major Cities of Australia
20175112,Remote Australia
20172142,Outer Regional Australia
20171138,Inner Regional Australia
20173087,Major Cities of Australia
20176005,Inner Regional Australia
20172108,Outer Regional Australia
20171108,Inner Regional Australia
20174091,Major Cities of Australia
20175109,Outer Regional Australia
20172015,Major Cities of Australia
20173088,Inner Regional Australia
20171215,Major Cities of Australia
20171293,Inner Regional Australia
20175077,Outer Regional Australia
20174062,Very Remote Australia
20175106,Major Cities of Australia
20177018,Outer Regional Australia
20172114,Major Cities of Australia
20176034,Outer Regional Australia
20171141,Inner Regional Australia
20175018,Outer Regional Australia
20172162,Major Cities of Australia
20172131,Outer Regional Australia
20171291,Inner Regional Australia
20174081,Outer Regional Australia
20172030,Inner Regional Australia
20175148,Inner Regional Australia
20175137,Outer Regional Australia
20174079,Major Cities of Australia
20171015,Inner Regional Australia
20173071,Inner Regional Australia
20175115,Inner Regional Australia
20171099,Major Cities of Australia
20171217,Inner Regional Australia
20171317,Inner Regional Australia
20175039,Inner Regional Australia
20171301,Inner Regional Australia
20171033,Inner Regional Australia
20174065,Major Cities of Australia
20171210,Inner Regional Australia
20173106,Major Cities of Australia
20172055,Inner Regional Australia
20171303,Major Cities of Australia
20175023,Outer Regional Australia
20171114,Major Cities of Australia
20175003,Major Cities of Australia
20174056,Outer Regional Australia
20175032,Inner Regional Australia
20172179,Inner Regional Australia
20171256,Inner Regional Australia
20173159,Major Cities of Australia
20173067,Major Cities of Australia
20172036,Inner Regional Australia
20173170,Major Cities of Australia
20172138,Major Cities of Australia
20172097,Inner Regional Australia
20172140,Major Cities of Australia
20173063,Inner Regional Australia
20172214,Inner Regional Australia
20178005,Major Cities of Australia
20176030,Outer Regional Australia
20171348,Major Cities of Australia
20172239,Major Cities of Australia
20174071,Inner Regional Australia
20177016,Outer Regional Australia
20173206,Major Cities of Australia
20171080,Inner Regional Australia
20173151,Remote Australia
20172080,Outer Regional Australia
20175134,Outer Regional Australia
20175149,Inner Regional Australia
20173198,Major Cities of Australia
20171003,Outer Regional Australia
20177013,Outer Regional Australia
20173176,Outer Regional Australia
20173094,Outer Regional Australia
20171013,Inner Regional Australia
20172156,Inner Regional Australia
20171312,Inner Regional Australia
20173051,Inner Regional Australia
20174001,Major Cities of Australia
20172060,Remote Australia
20172161,Outer Regional Australia
20171176,Inner Regional Australia
20172021,Inner Regional Australia
20173036,Very Remote Australia
20171288,Inner Regional Australia
20171153,Inner Regional Australia
20171112,Major Cities of Australia
20171349,Major Cities of Australia
20172112,Major Cities of Australia
20173039,Outer Regional Australia
20171190,Outer Regional Australia
20172170,Inner Regional Australia
20173032,Major Cities of Australia
20173224,Inner Regional Australia
20171225,Inner Regional Australia
20174052,Inner Regional Australia
20172173,Inner Regional Australia
20173101,Inner Regional Australia
20173064,Major Cities of Australia
20171120,Major Cities of Australia
20172077,Inner Regional Australia
20172101,Major Cities of Australia
20171251,Inner Regional Australia
20174039,Remote Australia
20172190,Inner Regional Australia
20171130,Inner Regional Australia
20171331,Outer Regional Australia
20174022,Inner Regional Australia
20176012,Inner Regional Australia
20172226,Inner Regional Australia
20172047,Inner Regional Australia
20175150,Inner Regional Australia
20171178,Outer Regional Australia
20173191,Inner Regional Australia
20173060,Major Cities of Australia
20176019,Outer Regional Australia
20171323,Inner Regional Australia
20173080,Outer Regional Australia
20173166,Major Cities of Australia
20171011,Inner Regional Australia
20175128,Major Cities of Australia
20171287,Major Cities of Australia
20173007,Major Cities of Australia
20172098,Inner Regional Australia
20171042,Inner Regional Australia
20175146,Major Cities of Australia
20171083,Major Cities of Australia
20171347,Outer Regional Australia
20171062,Major Cities of Australia
20171273,Inner Regional Australia
20172160,Major Cities of Australia
20173013,Major Cities of Australia
20173161,Inner Regional Australia
20171074,Inner Regional Australia
20175082,Inner Regional Australia
20172169,Major Cities of Australia
20175139,Inner Regional Australia
20173028,Outer Regional Australia
20171320,Inner Regional Australia
20173072,Inner Regional Australia
20171058,Outer Regional Australia
20173128,Major Cities of Australia
20172002,Major Cities of Australia
20171049,Major Cities of Australia
20173193,Outer Regional Australia
20172203,Outer Regional Australia
20173061,Outer Regional Australia
20175064,Inner Regional Australia
20175058,Major Cities of Australia
20172092,Inner Regional Australia
20172104,Inner Regional Australia
20175089,Major Cities of Australia
20171026,Major Cities of Australia
20171204,Inner Regional Australia
20173148,Inner Regional Australia
20171107,Major Cities of Australia
20173134,Major Cities of Australia
20172151,Inner Regional Australia
20171274,Outer Regional Australia
20173020,Outer Regional Australia
20174053,Inner Regional Australia
20173202,Remote Australia
20173123,Outer Regional Australia
20173157,Major Cities of Australia
20175129,Very Remote Australia
20171136,Outer Regional Australia
20171018,Major Cities of Australia
20175062,Major Cities of Australia
20172008,Inner Regional Australia
20173018,Outer Regional Australia
20172011,Major Cities of Australia
20171340,Inner Regional Australia
20171271,Inner Regional Australia
20175097,Outer Regional Australia
20173022,Major Cities of Australia
20177024,Very Remote Australia
20172041,Inner Regional Australia
20175024,Major Cities of Australia
20171330,Major Cities of Australia
20171121,Major Cities of Australia
20177004,Remote Australia
20175044,Very Remote Australia
20172183,Inner Regional Australia
20173218,Inner Regional Australia
20174045,Major Cities of Australia
20171032,Outer Regional Australia
20161191,Major Cities of Australia
20165025,Very Remote Australia
20167007,Remote Australia
20164048,Very Remote Australia
20161231,Major Cities of Australia
20165110,Very Remote Australia
20165162,Outer Regional Australia
20161340,Inner Regional Australia
20165062,Remote Australia
20165027,Inner Regional Australia
20161087,Inner Regional Australia
20161054,Major Cities of Australia
20165081,Inner Regional Australia
20164021,Inner Regional Australia
20165039,Major Cities of Australia
20161144,Major Cities of Australia
20164011,Outer Regional Australia
20161221,Inner Regional Australia
20161004,Outer Regional Australia
20165105,Major Cities of Australia
20166004,Outer Regional Australia
20167014,Outer Regional Australia
20161135,Major Cities of Australia
20161129,Inner Regional Australia
20165113,Outer Regional Australia
20166005,Inner Regional Australia
20161211,Major Cities of Australia
20161244,Inner Regional Australia
20161010,Inner Regional Australia
20161115,Major Cities of Australia
20161079,Inner Regional Australia
20161066,Inner Regional Australia
20167005,Very Remote Australia
20161262,Outer Regional Australia
20164004,Very Remote Australia
20161303,Outer Regional Australia
20165012,Major Cities of Australia
20161320,Inner Regional Australia
20161124,Major Cities of Australia
20164045,Outer Regional Australia
20161271,Outer Regional Australia
20161151,Inner Regional Australia
20164037,Major Cities of Australia
20165131,Very Remote Australia
20161082,Outer Regional Australia
20167009,Outer Regional Australia
20161161,Major Cities of Australia
20165088,Remote Australia
20165158,Outer Regional Australia
20161194,Major Cities of Australia
20165151,Inner Regional Australia
20161168,Inner Regional Australia
20161167,Major Cities of Australia
20165036,Major Cities of Australia
20166006,Outer Regional Australia
20165043,Major Cities of Australia
20165117,Inner Regional Australia
20165126,Outer Regional Australia
20167031,Very Remote Australia
20161251,Inner Regional Australia
20167023,Very Remote Australia
20161261,Major Cities of Australia
20161288,Inner Regional Australia
20161015,Outer Regional Australia
20161235,Major Cities of Australia
20164006,Major Cities of Australia
20161322,Major Cities of Australia
20161226,Major Cities of Australia
20165066,Outer Regional Australia
20161253,Major Cities of Australia
20164020,Outer Regional Australia
20161250,Major Cities of Australia
20161142,Inner Regional Australia
20167038,Very Remote Australia
20167035,Outer Regional Australia
20165089,Major Cities of Australia
20165041,Outer Regional Australia
20165011,Outer Regional Australia
20165136,Major Cities of Australia
20166029,Inner Regional Australia
20161042,Inner Regional Australia
20164052,Very Remote Australia
20164008,Inner Regional Australia
20161214,Inner Regional Australia
20168008,Inner Regional Australia
20165156,Outer Regional Australia
20161086,Inner Regional Australia
20165077,Inner Regional Australia
20161076,Inner Regional Australia
20161232,Inner Regional Australia
20165168,Outer Regional Australia
20165078,Major Cities of Australia
20165119,Outer Regional Australia
20165003,Major Cities of Australia
20164062,Remote Australia
20161055,Inner Regional Australia
20161099,Inner Regional Australia
20161179,Inner Regional Australia
20165160,Outer Regional Australia
20161053,Major Cities of Australia
20161354,Outer Regional Australia
20161145,Inner Regional Australia
20161272,Major Cities of Australia
20161223,Inner Regional Australia
20161035,Inner Regional Australia
20164071,Major Cities of Australia
20161195,Major Cities of Australia
20164057,Major Cities of Australia
20164016,Outer Regional Australia
20165087,Inner Regional Australia
20166002,Outer Regional Australia
20161047,Outer Regional Australia
20161017,Inner Regional Australia
20167018,Very Remote Australia
20167013,Outer Regional Australia
20167040,Remote Australia
20166021,Inner Regional Australia
20161089,Outer Regional Australia
20161202,Inner Regional Australia
20161071,Major Cities of Australia
20164017,Major Cities of Australia
20164059,Major Cities of Australia
20165023,Major Cities of Australia
20161273,Inner Regional Australia
20165121,Very Remote Australia
20165138,Very Remote Australia
20166030,Outer Regional Australia
20161330,Outer Regional Australia
20164075,Very Remote Australia
20167037,Very Remote Australia
